CORRIDOR,SITE_ID,CORR_MP,CORR_ENDMP,DEPT_ID,TOTAL_CRASHES,SEC_LNT_MI,TYC_AADT,MILES_DRIVEN,LOCATION,COUNTY,ROUTE_NAME,SIGNED_ROUTE,SYSTEM,AVG_CRASHES,CARS_PER_ACC,MILES_PER_ACC
C231681A,060235Y,000+0.000,000+0.354,L-32-5365,8,0.354,377.6666666666667,133.694,,MISSOULA,,,,1.6,236.04166666666666,83.55874999999999
C008108A,32-3A-216,000+0.223,000+0.297,U-8108,16,0.074,3619.25,267.8245,,MISSOULA,MAIN ST,,Urban,3.2,1131.015625,83.69515625
C223610A,087459A,000+0.000,000+0.144,L-56-3096,8,0.144,932.0,134.208,,YELLOWSTONE,,,,1.6,582.5,83.88
C003557A,07-2A-207,000+0.000,000+0.246,L-7-2857,5,0.246,345.2,84.91919999999999,,CASCADE,,,,1.0,345.2,84.91919999999999
C003556A,07-2A-222,001+0.955,002+0.445,L-7-2856,8,0.489,280.8,137.3112,,CASCADE,,,,1.6,175.5,85.8195
C006377A,32-3A-282,000+0.000,000+0.498,L-32-4580,4,0.498,138.0,68.724,,MISSOULA,,,,0.8,172.5,85.905
C224761A,103960L,000+0.000,000+0.720,L-56-100,1,0.72,24.0,17.28,,YELLOWSTONE,,,,0.2,120.0,86.4
C229298A,48-2-042,000+0.000,000+0.195,R090W396OFA,1,0.195,89.5,17.4525,,STILLWATER,,,,0.2,447.5,87.2625
C046009A,699163S,000+0.000,005+0.834,L-46-9,1,5.834,3.0,17.502,,SHERIDAN,,,,0.2,15.0,87.50999999999999
C000215A,51-1-005,000+0.000,000+0.046,S-215,1,0.046,380.5,17.503,,TOOLE,KEVIN HWY,S-215,Secondary,0.2,1902.5,87.515
C245768A,922465H,000+0.000,000+0.053,L-1-7470,1,0.053,330.25,17.503249999999998,,BEAVERHEAD,,,,0.2,1651.25,87.51624999999999
C005234A,07-2A-258,000+0.411,000+0.653,U-5234,30,0.242,2172.0,525.624,,CASCADE,1ST AVE S,,Urban,6.0,362.0,87.604
C229325A,02-1-030,000+0.000,000+0.288,R090W478ONA,1,0.288,61.2,17.6256,,BIG HORN,,,,0.2,306.0,88.12799999999999
C005704A,21-4A-033,000+0.074,000+0.147,U-5704,3,0.073,728.75,53.19875,,HILL,1ST AVE,,Urban,0.6,1214.5833333333335,88.66458333333333
C007420A,42-4A-042,000+0.000,001+0.108,L-42-1113,12,1.108,192.75,213.567,,RICHLAND,,,,2.4,80.3125,88.98625000000001
C001021A,56-4A-252,000+0.072,000+0.287,U-1021,21,0.215,1741.25,374.36875,,YELLOWSTONE,N 30TH ST,,Urban,4.2,414.5833333333333,89.13541666666666
C229279A,16-3-075,000+0.000,000+0.004,R090W306ONA,1,0.004,4458.5,17.834,,GALLATIN,,,,0.2,22292.5,89.16999999999999
C005704A,21-4A-033,000+0.000,000+0.074,U-5704,3,0.074,728.75,53.927499999999995,,HILL,1ST AVE,,Urban,0.6,1214.5833333333335,89.87916666666666
C229061A,34-2-038,000+0.000,000+0.214,R090E324OFA,1,0.214,84.5,18.083,,PARK,,,,0.2,422.5,90.41499999999999
C229181A,31-2-035,000+0.000,000+0.259,R090W077ONA,1,0.259,70.6,18.2854,,MINERAL,,,,0.2,352.99999999999994,91.42699999999999
C003556A,07-2A-249,001+0.466,001+0.955,L-7-2856,15,0.489,565.4,276.4806,,CASCADE,,,,3.0,188.46666666666667,92.16019999999999
C000068A,07-3-018,000+0.000,000+0.031,P-68,1,0.031,600.0,18.6,,CASCADE,1ST ST,MT-68,Primary,0.2,3000.0,93.0
C228423A,07-3-031,000+0.000,000+0.338,R015S256ONA,1,0.338,55.2,18.657600000000002,,CASCADE,,,,0.2,276.0,93.28800000000001
C073881A,32-3A-110,001+0.738,001+0.987,L-32-1869,24,0.249,1802.0,448.698,,MISSOULA,,,,4.8,375.4166666666667,93.47875
C007427A,42-4A-046,000+0.000,001+0.049,L-42-1118,11,1.049,197.25,206.91525,,RICHLAND,,,,2.2,89.6590909090909,94.05238636363634
C228215A,47-1-037,000+0.004,000+0.071,R015N126ONA,9,0.067,2527.5,169.3425,,SILVER BOW,,,,1.8,1404.1666666666667,94.07916666666667
C085577A,25-7C-234,000+0.000,000+0.037,L-25-3025,1,0.037,510.0,18.869999999999997,,LEWIS AND CLARK,,,,0.2,2550.0,94.34999999999998
C039103A,060220J,000+0.000,006+0.944,L-39-103,6,6.944,16.333333333333332,113.41866666666665,,POWELL,,,,1.2,13.61111111111111,94.51555555555555
C005703A,21-4A-032,000+0.287,000+0.429,U-5703,4,0.142,534.2,75.8564,,HILL,3RD ST,,Urban,0.8,667.75,94.82049999999998
C009600A,32-3A-278,000+0.000,000+0.358,L-32-4590,6,0.358,322.5,115.455,,MISSOULA,,,,1.2,268.75,96.2125
C228561A,56-3-022,000+0.000,000+0.204,R094W023OFA,1,0.204,95.0,19.38,,YELLOWSTONE,,,,0.2,475.0,96.89999999999999
C003991A,41-2A-021,000+0.000,000+0.649,L-41-2901,7,0.649,209.5,135.9655,,RAVALLI,,,,1.4,149.64285714285714,97.11821428571429
C000359A,22-4-005,001+0.043,001+0.163,S-359,7,0.12,1134.0,136.07999999999998,,JEFFERSON,,MT-2/S-359,Secondary,1.4,810.0,97.19999999999999
C231927A,32-3A-139,000+0.000,000+0.318,L-32-5472,9,0.318,550.5,175.059,,MISSOULA,S GARFIELD ST,,Urban,1.8,305.8333333333333,97.255
C005813A,25-7C-040,000+0.621,000+0.694,L-25-3481,2,0.073,539.4,39.3762,,LEWIS AND CLARK,,,,0.4,1348.4999999999998,98.44049999999999
C005236A,07-2A-259,000+0.490,000+0.732,U-5236,23,0.242,1879.75,454.8995,,CASCADE,2ND AVE S,,Urban,4.6,408.6413043478261,98.89119565217392
C015438A,088133M,000+0.000,000+0.180,L-15-438,1,0.18,110.0,19.8,,FLATHEAD,,,,0.2,550.0,99.0
C228211A,47-1-053,000+0.000,000+0.547,R015N121OFA,27,0.547,979.0,535.513,,SILVER BOW,,,,5.4,181.29629629629628,99.16907407407408
C229011A,32-4-011,000+0.000,000+0.246,R090E130OFA,2,0.246,161.5,39.729,,MISSOULA,,,,0.4,403.75,99.32249999999999
C072992A,32-3A-326,000+0.170,000+0.264,U-8137,26,0.094,5524.0,519.256,,MISSOULA,FAIRVIEW AVE,,Urban,5.2,1062.3076923076924,99.85692307692307
C007462A,42-4A-008,000+0.000,000+0.365,L-42-568,8,0.365,438.0,159.87,,RICHLAND,9TH AVE SW,,Urban,1.6,273.75,99.91875
C231196A,060246L,000+0.000,001+0.961,L-32-5135,28,1.961,286.0,560.846,,MISSOULA,,,,5.6,51.07142857142858,100.15107142857144
C006371A,32-3A-086,000+0.751,001+0.004,L-32-4579,21,0.253,1664.25,421.05525,,MISSOULA,,,,4.2,396.25,100.25125
C229189A,31-2-042,000+0.000,000+0.223,R090W061OFA,1,0.223,90.2,20.1146,,MINERAL,,,,0.2,451.0,100.573
C229354A,02-5-009,000+0.000,000+0.243,R090W514OFA,1,0.243,82.8,20.1204,,BIG HORN,,,,0.2,413.99999999999994,100.60199999999999
C073967A,32-3A-281,000+0.000,000+0.337,L-32-4610,3,0.337,179.6,60.525200000000005,,MISSOULA,,,,0.6,299.3333333333333,100.87533333333334
C231506A,060231W,000+0.000,000+0.867,L-32-5284,7,0.867,164.0,142.188,,MISSOULA,,,,1.4,117.14285714285715,101.56285714285714
C002302A,090750F,013+0.721,017+0.106,L-5-303,4,3.386,24.0,81.26400000000001,,CARBON,,,,0.8,30.0,101.58000000000001
C008128A,32-3A-015,002+0.944,003+0.023,N-131,47,0.079,12100.25,955.91975,,MISSOULA,W BROADWAY ST,BR I-90,NI-NHS,9.4,1287.2606382978722,101.69359042553191
C229225A,32-3-044,000+0.000,000+0.206,R090W107OFA,5,0.206,494.4,101.84639999999999,,MISSOULA,,,,1.0,494.4,101.84639999999999
C005703A,21-4A-031,000+0.139,000+0.287,U-5703,11,0.147,1525.0,224.17499999999998,,HILL,3RD ST,,Urban,2.2,693.1818181818181,101.89772727272725
C021017A,059737N,000+0.000,000+0.935,L-21-17,2,0.935,43.666666666666664,40.82833333333333,,HILL,,,,0.4,109.16666666666666,102.07083333333333
C229146A,31-1-030,000+0.000,000+0.227,R090W022OFA,1,0.227,90.4,20.5208,,MINERAL,,,,0.2,452.0,102.604
C011330A,060809L,000+0.000,000+0.297,X-11330,1,0.297,69.25,20.567249999999998,,DAWSON,,,,0.2,346.25,102.83624999999998
C008108A,32-3A-211,000+0.145,000+0.223,U-8108,14,0.078,3719.5,290.121,,MISSOULA,MAIN ST,,Urban,2.8,1328.3928571428573,103.61464285714285
C031006A,090957M,000+0.000,000+0.300,X-31006,2,0.3,138.66666666666666,41.599999999999994,,MINERAL,,,,0.4,346.66666666666663,103.99999999999999
C228530A,40-2-018,000+0.000,000+0.246,R094E185OFA,1,0.246,84.6,20.8116,,PRAIRIE,,,,0.2,422.99999999999994,104.05799999999999
C006720A,15-7C-041,000+0.624,000+0.761,U-6720,7,0.137,1067.0,146.179,,FLATHEAD,7TH AVE W,,Urban,1.4,762.1428571428572,104.41357142857143
C006725A,15-7C-064,001+0.282,001+0.418,U-6725,8,0.136,1229.5,167.21200000000002,,FLATHEAD,4TH AVE E,,Urban,1.6,768.4375,104.50750000000001
C006715A,15-7C-025,000+0.753,000+0.826,U-6715,6,0.073,1721.75,125.68775,,FLATHEAD,2ND ST,,Urban,1.2,1434.7916666666667,104.73979166666666
C026263A,059780U,000+0.000,000+0.745,L-26-263,1,0.745,28.333333333333332,21.10833333333333,,LIBERTY,,,,0.2,141.66666666666666,105.54166666666664
C223602A,087471G,000+0.000,000+0.328,L-56-930,9,0.328,580.6666666666666,190.45866666666666,,YELLOWSTONE,,,,1.8,322.59259259259255,105.81037037037036
C066174A,15-7C-035,000+0.331,000+0.544,L-15-6608,5,0.213,503.25,107.19225,,FLATHEAD,,,,1.0,503.25,107.19225
C228602A,09-2-043,000+0.000,000+0.410,R094W148ONA,1,0.41,52.4,21.483999999999998,,CUSTER,,,,0.2,262.0,107.41999999999999
C016233A,16-3-108,000+0.883,001+0.745,L-16-233,3,0.863,75.25,64.94075,,GALLATIN,SPOONER RD,,Urban,0.6,125.41666666666667,108.23458333333333
C006898A,46-1-027,000+0.131,000+0.270,L-46-1187,7,0.139,1097.25,152.51775,,SHERIDAN,,,,1.4,783.75,108.94125000000001
C000014A,44-5-012,270+0.828,270+0.862,P-14,2,0.034,1281.75,43.5795,,ROSEBUD,BROADWAY ST,US-12,Primary,0.4,3204.375,108.94875
C005353A,090739F,000+0.000,001+0.154,L-5-353,1,1.154,19.0,21.926,,CARBON,,,,0.2,95.0,109.62999999999998
C228282A,07-1-025,000+0.000,000+0.186,R015N286ONA,1,0.186,119.2,22.1712,,CASCADE,,,,0.2,596.0,110.856
C000110A,07-2A-020,001+0.518,001+0.670,N-110,40,0.152,5843.75,888.25,,CASCADE,14TH ST,,NI-NHS,8.0,730.46875,111.03125
C248635A,56-4A-392,000+0.000,000+0.056,L-56-4808,4,0.056,1588.75,88.97,,YELLOWSTONE,,,,0.8,1985.9375,111.21249999999999
C228982A,31-2-024,000+0.000,000+0.248,R090E075ONA,3,0.248,269.6,66.86080000000001,,MINERAL,,,,0.6,449.33333333333337,111.43466666666669
C006716A,15-7C-084,000+0.277,000+0.351,U-6716,8,0.074,2409.4,178.2956,,FLATHEAD,4TH ST W/E,,Urban,1.6,1505.875,111.43475
C229104A,49-3-020,000+0.000,000+0.299,R090E362OFA,1,0.299,74.6,22.3054,,SWEET GRASS,,,,0.2,372.99999999999994,111.52699999999999
C008111A,32-3A-212,000+0.000,000+0.067,U-8111,6,0.067,2001.25,134.08375,,MISSOULA,RYMAN ST,,Urban,1.2,1667.7083333333335,111.73645833333335
C065830A,058671M,000+0.000,000+0.706,L-27-957,1,0.706,31.666666666666668,22.356666666666666,,LINCOLN,,,,0.2,158.33333333333334,111.78333333333332
C002798A,01-4A-014,000+0.351,000+0.533,L-1-7371,5,0.182,617.5,112.38499999999999,,BEAVERHEAD,,,,1.0,617.5,112.38499999999999
C042339A,060848C,000+0.000,000+0.564,L-42-339,2,0.564,80.0,45.12,,RICHLAND,,,,0.4,200.0,112.79999999999998
C228203A,47-2-005,000+0.000,000+0.235,R015N102OFA,1,0.235,96.2,22.607,,SILVER BOW,,,,0.2,481.0,113.035
C005236A,07-2A-257,000+0.818,001+0.060,U-5236,22,0.242,2070.5,501.061,,CASCADE,2ND AVE S,,Urban,4.4,470.56818181818176,113.87749999999998
C229268A,34-2-039,000+0.000,000+0.275,R090W324ONA,1,0.275,83.25,22.89375,,PARK,,,,0.2,416.25,114.46875
C100375A,56-4A-216,000+0.000,000+0.431,L-56-2995,5,0.431,269.25,116.04675,,YELLOWSTONE,,,,1.0,269.25,116.04675
C229036A,22-3-030,000+0.026,000+0.289,R090E233OFA,1,0.263,88.25,23.20975,,JEFFERSON,,,,0.2,441.25,116.04875
C226631A,091340K,000+0.000,000+0.102,L-41-339,1,0.102,227.66666666666666,23.221999999999998,,RAVALLI,,,,0.2,1138.3333333333333,116.10999999999999
C004335A,25-7C-122,001+0.354,001+0.533,L-25-2443,8,0.179,1045.2,187.0908,,LEWIS AND CLARK,,,,1.6,653.25,116.93175
C005209A,07-2A-082,000+0.916,001+0.183,U-5209,17,0.266,1498.0,398.468,,CASCADE,6TH ST S & N,BR I-15,Urban,3.4,440.5882352941177,117.1964705882353
C229299A,48-2-048,000+0.000,000+0.280,R090W392ONA,1,0.28,83.8,23.464000000000002,,STILLWATER,,,,0.2,418.99999999999994,117.32000000000001
C229096A,49-3-027,000+0.000,000+0.318,R090E377ONA,1,0.318,74.4,23.659200000000002,,SWEET GRASS,,,,0.2,372.0,118.296
C164819A,32-3A-091,000+0.000,000+0.127,L-32-1072,5,0.127,932.2,118.38940000000001,,MISSOULA,,,,1.0,932.2,118.38940000000001
C010387A,087469F,000+0.000,000+0.259,L-56-2399,19,0.259,1739.3333333333333,450.4873333333333,,YELLOWSTONE,,,,3.8,457.719298245614,118.54929824561404
C008127A,32-3A-222,000+0.072,000+0.217,U-8127,9,0.145,1473.25,213.62124999999997,,MISSOULA,PATTEE ST,,Urban,1.8,818.4722222222222,118.67847222222221
C228541A,11-5-006,000+0.000,000+0.296,R094E210ONA,2,0.296,161.25,47.73,,DAWSON,,,,0.4,403.125,119.32499999999999
C000007A,32-3A-029,094+0.053,094+0.441,N-7,94,0.388,5800.25,2250.497,,MISSOULA,,US-93,NI-NHS,18.8,308.5239361702128,119.70728723404254
C051007A,088139D,014+0.974,019+0.481,L-18-453,2,4.506,10.666666666666666,48.064,,GLACIER,,,,0.4,26.666666666666664,120.16
C229145A,31-1-031,000+0.000,000+0.277,R090W022ONA,1,0.277,87.4,24.209800000000005,,MINERAL,,,,0.2,437.0,121.04900000000002
C000609A,16-3-047,000+0.000,000+0.219,L-16-5745,3,0.219,335.0,73.365,,GALLATIN,,,,0.6,558.3333333333334,122.27499999999999
C008106A,32-3A-226,000+0.955,001+0.034,U-8106,20,0.08,6127.0,490.16,,MISSOULA,TOOLE ST,,Urban,4.0,1531.75,122.54
C000263A,32-3A-134,000+0.000,000+0.228,U-8123,145,0.228,15754.25,3591.969,,MISSOULA,MULLAN RD,,Urban,29.0,543.25,123.861
C229253A,16-1-035,000+0.000,000+0.354,R090W283ONA,3,0.354,210.2,74.4108,,GALLATIN,,,,0.6,350.3333333333333,124.018
C000563A,34-2-008,000+0.373,002+0.145,L-34-563,10,1.772,140.0,248.08,,PARK,,,,2.0,70.0,124.04
C005234A,07-2A-260,001+0.063,001+0.143,U-5234,4,0.08,1247.5,99.8,,CASCADE,1ST AVE S,,Urban,0.8,1559.375,124.74999999999999
C006904A,56-4B-023,001+0.503,001+0.526,U-6904,3,0.024,3127.5,75.06,,YELLOWSTONE,MAIN ST,,Urban,0.6,5212.5,125.10000000000001
C228522A,09-2-044,000+0.000,000+0.420,R094E148OFA,1,0.42,59.75,25.095,,CUSTER,,,,0.2,298.75,125.475
C229074A,16-3-074,000+0.271,000+0.275,R090E306OFA,1,0.004,6280.5,25.122,,GALLATIN,,,,0.2,31402.5,125.61
C008110A,32-3A-213,000+0.000,000+0.080,U-8110,17,0.08,5363.6,429.088,,MISSOULA,FRONT ST,,Urban,3.4,1577.529411764706,126.20235294117649
C223590A,087390G,000+0.000,001+0.139,L-56-3078,43,1.139,954.6666666666666,1087.3653333333334,,YELLOWSTONE,,,,8.6,111.0077519379845,126.43782945736436
C003556A,07-2A-164,002+0.445,002+0.934,L-7-2856,5,0.489,262.8,128.5092,,CASCADE,,,,1.0,262.8,128.5092
C000379A,08-4-006,014+0.018,015+0.026,S-379,1,1.009,25.5,25.729499999999998,,TETON,,S-379,Secondary,0.2,127.5,128.64749999999998
C008127A,32-3A-222,000+0.288,000+0.358,U-8127,4,0.07,1473.25,103.12750000000001,,MISSOULA,PATTEE ST,,Urban,0.8,1841.5625,128.909375
C228995A,39-3-040,000+0.000,000+0.298,R090E179ONA,1,0.298,86.8,25.8664,,POWELL,,,,0.2,433.99999999999994,129.332
C228406A,25-5-030,000+0.000,000+0.138,R015S226OFA,1,0.138,188.25,25.978500000000004,,LEWIS AND CLARK,,,,0.2,941.25,129.8925
C003557A,07-2A-162,000+0.898,001+0.387,L-7-2857,12,0.488,642.0,313.296,,CASCADE,,,,2.4,267.5,130.54
C107519A,41-1-017,000+0.000,000+0.679,L-41-2910,23,0.679,888.2,603.0878000000001,,RAVALLI,,,,4.6,193.08695652173915,131.10604347826091
C228559A,56-3-013,000+0.000,000+0.270,R094W014OFA,1,0.27,98.2,26.514000000000003,,YELLOWSTONE,,,,0.2,491.0,132.57
C003462A,07-2A-158,000+0.000,000+0.653,L-7-2518,80,0.653,3265.0,2132.045,,CASCADE,,,,16.0,204.0625,133.2528125
C052029A,087431J,000+0.000,000+0.816,L-52-29,1,0.816,32.666666666666664,26.655999999999995,,TREASURE,,,,0.2,163.33333333333331,133.27999999999997
C229246A,47-1-025,000+0.000,000+0.257,R090W211ONA,1,0.257,104.0,26.728,,SILVER BOW,,,,0.2,520.0,133.64
C006732A,15-7C-092,000+0.327,000+0.565,U-6732,14,0.238,1572.5,374.255,,FLATHEAD,W. WYOMING ST,,Urban,2.8,561.6071428571429,133.6625
C100695A,56-4A-262,000+0.000,000+0.221,L-56-3011,9,0.221,1089.4,240.75740000000002,,YELLOWSTONE,,,,1.8,605.2222222222223,133.75411111111111
C005706A,21-4A-037,000+0.000,000+0.281,U-5706,10,0.281,954.8,268.2988,,HILL,3RD AVE,,Urban,2.0,477.4,134.1494
C007112A,14-6A-052,000+0.438,000+0.521,U-7112,4,0.084,1284.5,107.89800000000001,,FERGUS,SHIELDS ST,,Urban,0.8,1605.625,134.8725
C001035A,56-4A-068,000+0.000,000+0.091,U-1035,17,0.091,5043.2,458.9312,,YELLOWSTONE,CENTRAL AVE,,Urban,3.4,1483.2941176470588,134.97976470588236
C229255A,39-3-070,000+0.000,000+0.297,R090W195ONA,1,0.297,91.8,27.264599999999998,,POWELL,,,,0.2,458.99999999999994,136.32299999999998
C005430A,14-6A-025,000+0.000,000+0.362,L-14-547,1,0.362,75.4,27.294800000000002,,FERGUS,,,,0.2,377.0,136.474
C228253A,25-5-028,000+0.000,000+0.325,R015N219OFA,1,0.325,84.0,27.3,,LEWIS AND CLARK,,,,0.2,420.0,136.5
C015804A,399095P,000+0.000,000+0.394,L-9-933,1,0.394,69.75,27.4815,,CUSTER,,,,0.2,348.75,137.4075
C072949A,32-3A-295,000+0.000,000+0.248,L-32-1231,4,0.248,444.0,110.112,,MISSOULA,,,,0.8,555.0,137.64
C228395A,25-7-029,000+0.237,000+0.277,R015S192OFA,13,0.04,9015.5,360.62,,LEWIS AND CLARK,,,,2.6,3467.5,138.7
C000057A,11-5A-007,324+0.919,325+0.052,N-57,5,0.094,1476.0,138.744,,DAWSON,,MT-200/MT-3/US-87,NI-NHS,1.0,1476.0,138.744
C229034A,22-3-034,000+0.000,000+0.181,R090E241OFA,1,0.181,155.5,28.1455,,JEFFERSON,,,,0.2,777.5,140.7275
C005209A,07-2A-237,000+0.841,000+0.916,U-5209,5,0.076,1853.0,140.828,,CASCADE,6TH ST S & N,BR I-15,Urban,1.0,1853.0,140.828
C003168A,03-4-021,000+0.000,002+0.412,L-3-168,1,2.412,11.75,28.340999999999998,,BLAINE,,,,0.2,58.75,141.70499999999998
C006079A,32-3A-294,000+0.167,000+0.378,L-32-4312,18,0.211,2424.2,511.5061999999999,,MISSOULA,,,,3.6,673.3888888888888,142.08505555555553
C015202A,15-3-003,000+0.000,008+0.840,L-15-202,8,8.84,25.75,227.63,,FLATHEAD,,,,1.6,16.09375,142.26874999999998
C229175A,32-3-049,000+0.000,000+0.272,R090W089ONA,6,0.272,627.8,170.7616,,MISSOULA,,,,1.2,523.1666666666666,142.30133333333333
C005432A,14-6A-071,000+0.000,000+0.063,L-14-824,1,0.063,452.6,28.513800000000003,,FERGUS,,,,0.2,2263.0,142.56900000000002
C000896A,56-4A-331,000+0.000,000+0.392,L-56-1034,11,0.392,800.8,313.9136,,YELLOWSTONE,,,,2.2,363.99999999999994,142.688
C003508A,088519K,000+0.176,001+0.354,L-7-2829,16,1.178,387.75,456.7695,,CASCADE,,,,3.2,121.171875,142.74046875
C008113A,32-3A-214,000+0.375,000+0.454,U-8113,27,0.079,9786.0,773.094,,MISSOULA,HIGGINS AVE,,Urban,5.4,1812.2222222222222,143.16555555555556
C000003A,07-1-001,020+0.061,020+0.078,P-3,1,0.017,1690.25,28.734250000000003,,TETON,,MT-200/US-89,NI-NHS,0.2,8451.25,143.67125000000001
C008111A,32-3A-212,000+0.067,000+0.138,U-8111,5,0.072,2001.25,144.08999999999997,,MISSOULA,RYMAN ST,,Urban,1.0,2001.25,144.08999999999997
C003843A,07-2A-251,000+0.000,000+0.374,L-7-2529,2,0.374,154.2,57.67079999999999,,CASCADE,,,,0.4,385.49999999999994,144.17699999999996
C072949A,32-3A-096,000+0.692,000+0.785,L-32-1231,5,0.093,1562.75,145.33575,,MISSOULA,,,,1.0,1562.75,145.33575
C005813A,25-7C-038,000+0.000,000+0.196,L-25-3481,11,0.196,1631.5,319.774,,LEWIS AND CLARK,,,,2.2,741.590909090909,145.35181818181817
C011315A,11-5A-009,006+0.243,006+0.505,L-11-315,1,0.262,111.0,29.082,,DAWSON,,,,0.2,555.0,145.41
C070254A,090309V,000+0.000,000+0.361,L-24-1024,1,0.361,80.66666666666667,29.12066666666667,,LAKE,,,,0.2,403.3333333333333,145.60333333333332
C008116A,32-3A-195,002+0.033,002+0.046,U-8116,2,0.013,4493.0,58.409,,MISSOULA,MOUNT AVE,,Urban,0.4,11232.5,146.02249999999998
C000032A,10-2-018,051+0.178,051+0.317,P-32,8,0.139,1685.6,234.29840000000002,,DANIELS,,MT-13,Primary,1.6,1053.4999999999998,146.4365
C006720A,15-7C-071,000+0.277,000+0.624,U-6720,14,0.347,1184.5,411.02149999999995,,FLATHEAD,7TH AVE W,,Urban,2.8,423.03571428571433,146.79339285714283
C229717A,091060H,000+0.000,001+0.115,L-32-478,1,1.115,26.333333333333332,29.361666666666665,,MISSOULA,,,,0.2,131.66666666666666,146.8083333333333
C228364A,47-1-033,000+0.070,000+0.138,R015S119OFA,2,0.068,865.25,58.837,,SILVER BOW,,,,0.4,2163.125,147.0925
C223619A,087461B,000+0.000,001+0.009,L-56-3105,50,1.009,1461.6666666666667,1474.8216666666665,,YELLOWSTONE,,,,10.0,146.16666666666669,147.48216666666664
C000279A,25-7A-019,002+0.117,002+0.135,U-5826,2,0.018,3280.0,59.03999999999999,,LEWIS AND CLARK,LINCOLN RD W,S-279,Urban,0.4,8200.0,147.59999999999997
C005210A,07-2A-090,002+0.105,002+0.191,N-103,22,0.086,7562.25,650.3534999999999,,CASCADE,CENTRAL AVE,BR I-15,NI-NHS,4.4,1718.6931818181818,147.8076136363636
C072849A,32-3A-307,000+0.000,000+0.282,L-32-1172,21,0.282,2202.0,620.9639999999999,,MISSOULA,,,,4.2,524.2857142857142,147.8485714285714
C002774A,01-4A-017,000+0.000,000+0.451,L-1-7350,2,0.451,131.8,59.44180000000001,,BEAVERHEAD,,,,0.4,329.5,148.6045
C001029A,56-4A-250,001+0.582,001+0.798,U-1029,101,0.217,13841.75,3003.65975,,YELLOWSTONE,6TH AVE N,,Urban,20.2,685.2351485148515,148.69602722772277
C241739A,24-2-035,000+0.000,000+0.260,X-24005,3,0.26,344.75,89.635,,LAKE,,,,0.6,574.5833333333334,149.39166666666668
C025295A,25-7C-091,000+0.000,000+0.106,X-25295,13,0.106,3699.25,392.1205,,LEWIS AND CLARK,,,,2.6,1422.7884615384614,150.81557692307692
C000010A,07-2A-033,002+0.863,002+0.984,N-10,20,0.122,4945.5,603.351,,CASCADE,15TH ST,US-87,NI-NHS,4.0,1236.375,150.83775
C229275A,16-3-051,000+0.000,000+0.209,R090W313OFA,4,0.209,578.8,120.96919999999999,,GALLATIN,,,,0.8,723.4999999999999,151.21149999999997
C007657A,45-4-015,000+0.000,000+0.798,L-45-783,1,0.798,38.0,30.324,,SANDERS,,,,0.2,190.0,151.62
C025635A,25-7A-028,000+0.572,004+0.650,L-25-635,10,4.078,74.5,303.81100000000004,,LEWIS AND CLARK,,,,2.0,37.25,151.90550000000002
C015402A,15-4-013,000+0.000,005+0.941,L-15-402,24,5.941,122.75,729.25775,,FLATHEAD,,,,4.8,25.572916666666668,151.92869791666666
C000010A,07-2A-021,000+0.000,000+0.608,N-10,113,0.608,5652.0,3436.4159999999997,,CASCADE,15TH ST,US-87,NI-NHS,22.6,250.08849557522123,152.05380530973449
C229148A,31-1-014,000+0.000,000+0.236,R090W018OFA,1,0.236,129.0,30.444,,MINERAL,,,,0.2,645.0,152.22
C229329A,56-4-083,000+0.000,000+0.279,R090W462ONA,1,0.279,109.25,30.480750000000004,,YELLOWSTONE,,,,0.2,546.25,152.40375
C228977A,32-3-052,000+0.000,000+0.215,R090E085OFA,1,0.215,142.0,30.53,,MISSOULA,,,,0.2,710.0,152.65
C066118A,15-7C-032,000+0.000,000+0.415,L-15-6599,7,0.415,516.0,214.14,,FLATHEAD,,,,1.4,368.5714285714286,152.95714285714286
C228531A,40-2-020,000+0.000,000+0.295,R094E185ONA,1,0.295,103.8,30.621,,PRAIRIE,,,,0.2,519.0,153.105
C024269A,090321C,000+0.000,002+0.233,L-24-269,11,2.233,151.66666666666666,338.6716666666667,,LAKE,,,,2.2,68.93939393939392,153.94166666666666
C001015A,56-4A-179,000+0.000,000+0.277,U-1015,23,0.277,2557.2,708.3444000000001,,YELLOWSTONE,N 5TH ST W,,Urban,4.6,555.9130434782609,153.9879130434783
C229024A,16-1-041,000+0.000,000+0.225,R090E278OFA,3,0.225,411.6,92.61000000000001,,GALLATIN,,,,0.6,686.0000000000001,154.35000000000002
C000608A,16-3-041,000+0.000,000+0.091,U-608,6,0.091,2048.25,186.39075,,GALLATIN,GROGAN ST,,Urban,1.2,1706.875,155.325625
C005738A,46-3-011,000+0.000,000+0.430,L-46-1136,1,0.43,72.25,31.0675,,SHERIDAN,,,,0.2,361.25,155.33749999999998
C001089A,56-4A-168,000+0.751,000+0.994,L-56-2387,41,0.244,5237.5,1277.95,,YELLOWSTONE,,,,8.2,638.719512195122,155.84756097560978
C072431A,07-2A-221,000+0.000,000+0.978,L-7-3297,8,0.978,258.0,252.32399999999998,,CASCADE,,,,1.6,161.25,157.7025
C075938A,21-4A-065,000+0.000,000+0.276,L-21-1588,5,0.276,571.8,157.8168,,HILL,,,,1.0,571.8,157.8168
C228187A,01-6-007,000+0.000,000+0.247,R015N056OFA,1,0.247,128.0,31.616,,BEAVERHEAD,,,,0.2,640.0,158.07999999999998
